P_PrimaryAccount,P_DebitAccount
10100615484050,10100613126596
10110013148830,10041000785998
10110011832310,10110003796919
10031000630251,10042000771402
10031000630293,10041000771428
10031000661280,10111000118224
10031000630491,10110015362082
10031000630657,10110015362033
10032010630715,10111000118265
10100617583313,10041000771907
10031000630764,10100618125783
10031000630780,10041000772020
10032000630780,10110027656218
10031000630962,10100615156849
10110010886499,10041000772400
10031000631168,10042000772491
10100615208269,10041000772491
10031000631184,10100610720177
10110009411760,10041000772772
10110009411794,10100618350340
10100616503742,10041000773473
10031000631283,10110019657214
10032010631283,10112010114405
10110001921535,10041000773911
10032000631598,10110009452012
10110010745505,10031000323634
10110026421168,10042000774216
10110013268604,10042000774414
10031000632174,10042010774430
10032000632174,10042050774430
10031000632513,10041000795526
10100610125195,10110001146380
10031000632604,10111000119099
10110011934728,10042000776385
10032000632703,10041000776781
10110005006614,10041000776872
10032000632927,10110013450145
10032010633107,10110006140776
10100616976104,10042000777128
10110010928010,10041000777128
10110015935176,10111000119305
10032000633594,10041000777359
10031000633867,10111000119339
10110013326121,10042000777433
10100610841502,10111000119370
10031000633933,10110008260200
10032010634147,10042000778191
10032000634444,10042000778290
10031000635078,10041000778340
10031000635219,10042000778472
10100618547978,10042000778506
10051000285031,10110009920133
10110013861069,10042000778670
10100615202619,10041000778688
10031000635466,10110004031472
10110026588693,10042000778746
10031000635482,10110007137904
10110026588651,10041000778803
10032000635706,10042000778829
10031000635789,10110009562232
10031000635920,10041000778829
10100611628262,10110002957652
10031000636126,10110009562224
10100613183688,10110003550381
10031000636217,10111000119685
10031000636332,10042000779199
10032000636571,10042010779413
10031000636597,10042000779462
10032000636779,10110008615577
10032000636977,10110007210784
10031000636977,10042000779678
10031000637371,10100610420042
10031000637405,10041010780148
10031000637520,10110010325480
10031000637504,10041020780148
10242000204990,10041000780148
10032000638429,10042000780379
10031000638429,10041000780387
10032000638593,10041000780569
10231000090902,10041000780635
10232000090902,10042000780635
10032020638635,10042000780916
10100610010181,10041000878660
10100610958090,10110021382472
10110018241390,10042000878660
10032000639120,10111000062521
10032000639187,10042000783563
10031000639187,10041000781898
10032000639245,10041000781997
10031000639435,10041000782458
10032000639468,10110020967844
10032000639492,10042000782524
10031000639534,10110010755645
10100612745669,10110014962395
10031000639963,10112000120451
10031000640128,10041000783118
10110005175377,10042000783100
10032000640268,10032000070508
10042000475053,10031000070508
10031000640359,10041000783597
10031010640375,10110006603252
10110004772588,10111000120584
10100619471582,10112020120584
10110019122524,10042000783837
10052000312991,10041000783837
10110008612707,10041000783878
10032000641134,10100611740802
10031000641035,10041000784231
10052000403469,10100616506729
10051000403469,10041000784249
10110001782333,10042000784264
10042000451120,10110000172239
10041000451120,10100613111457
10100610892513,10041000784595
10110013396272,10100618113284
10110002872265,10112010120774
10110005975339,10112020120774
10110002177236,10110027157357
10032000641654,10041000784793
10031000641969,10041000784801
10100619703422,10042000785246
10100618348104,10041000785014
10100617032378,10111000120832
10032000642157,10112000120840
10031000642173,10042000785238
10031000642223,10110009261264
10031000642512,10110009261538
10031000642520,10041000785360
10110012671436,10041000785501
10032000642710,10041000785725
10100617615529,10041000785741
10110022000610,10110002086965
10032000643585,10112010121020
10031000643882,10041000786210
10100618760282,10041000786269
10110019613837,10042000786269
10031000661645,10042010820639
10110010318642,10100611336718
10101000748442,10051000298216
10102000748020,10042010786392
10032000645135,10110005041926
10031000645135,10100618795932
10031000776088,10111000121137
10100615707682,10042000786814
10032000645333,10110007494891
10110001364173,10041000787119
10100617073604,10042000787127
10032000645556,10041000809921
10100618175176,10111000121301
10031000647065,10110004722526
10041000739995,10042000787598
10031000645846,10110010301846
10032000645861,10110007042237
10031000645952,10041000787689
10110021242866,10041000787895
10031000646216,10110019010802
10032000646109,10111000121475
10110007281934,10041000788588
10031000646364,10110002532539
10031000646620,10041000281949
10031000646711,10041000788760
10031000646760,10042000788760
10031000646794,10110005474549
10031000646810,10041000789412
10031000646901,10041000789529
10041000336461,10110016514848
10031000647123,10042000789982
10100613744794,10042000790071
10032000647263,10041000790063
10031000647263,10042000790063
10110000885483,10110003026457
10032010647313,10041000790238
10031000647479,10110009474081
10110002648400,10041000790519
10032000647784,10042000790527
10110009042714,10042010790527
10031000648360,10041000790642
10110005480108,10041000790931
10032000648527,10042010791004
10100610056416,10052000391482
10032000648659,10110001608066
10032000775122,10100610116418
10042000851725,10110009676057
10032000648824,10100616312391
10031000648824,10112000122168
10031010902270,10042000791707
10031000649152,10100611084409
10052000357095,10041000792648
10032000649632,10041000792713
10110009462706,10041000792820
10110017775778,10042000793075
10032000649764,10041000793174
10032000650127,10042000793174
10031000650333,10110000431874
10032000650465,10110001313287
10031000650465,10041000793208
10032000650549,10110001057181
10100616680771,10110005385927
10101000896407,10110018413296
10101010896407,10110010523936
10032000651281,10110010523837
10110007164551,10110013547999
10031000651281,10042000793604
10110008331415,10041000793604
10032000651463,10100611671544
10032020651570,10041000835124
10032000651752,10100619224049
10031000651869,10110015923529
10032000651877,10100613093812
10031000652560,10111000122648
10031000929604,10052000312710
10032000929604,10041000794602
10031000653451,10100611276187
10110005148788,10042000795005
10031000653238,10041000795005
10032000653451,10111000122812
10032000653543,10100619008723
10110018110751,10041000800995
10032000653550,10052000336933
10051000099697,10051000336933
10031000653667,10042000795369
10110013515798,10041000795492
10110008913576,10100616070619
10031000654020,10042000795732
10110020074567,10101000752717
10032000654079,10100614800918
10051000146712,10042000796144
10031000673855,10111010123042
10110006134050,10100611130442
10032000673855,10031000881276
10032000654301,10110022000271
10031000654459,10041000796383
10110020690784,10041000796540
10032000654632,10051000091926
10032000654665,10042010797464
10032000654707,10041000797464
10031000654806,10112000123315
10031000654897,10110012524395
10032000654897,10042000797613
10032000654988,10100616138770
10031000655183,10041000797746
10032000660753,10041000797787
10100613303393,10042000797985
10031000655407,10110008141509
10110014275947,10041000798306
10110014275939,10042000798405
10032010655563,10041000798488
10032000655597,10110003912060
10031000655720,10041000798629
10032000901587,10042000798694
10031000656009,10042000799163
10031000656082,10100612041929
10110007413271,10041000799650
10032000656264,10100610164913
10031000680942,10110003697224
10032000680942,10042000799817
10110022808046,10041000800037
10110007464068,10041000800177
10031000657007,10042000800235
10031000657049,10111000123927
10031000657098,10042000800367
10032010657262,10042000800417
10031000839282,10111010123943
10031000657544,10112000123968
10031000660183,10042000800565
10100614017380,10042000800599
10031010657825,10041000800599
10031000657841,10042000801126
10110008734287,10041000801126
10032000657841,10112000124123
10031000658096,10041000801290
10110008567869,10110005533583
10100610894832,10110000349894
10110012642130,10111000124255
10110018209413,10041000802231
10100613340940,10041000802256
10031000659144,10100619527250
10031000658955,10100619526955
10031000658963,10032000464339
10032010658989,10110019952581
10100617035959,10041000802306
10032000722918,10110008548208
10031000659912,10042000802454
10110000630459,10111000124404
10100613024296,10100611405794
10110002856540,10110001156538
10110000614909,10110001337906
10032000660340,10110014012639
10032000660464,10100617366529
10110020769539,10110020782144
10031010660597,10111000124537
10100614065421,10100617775505
10032000660639,10100610087718
10032000660704,10042000803536
10032000661165,10100614880894
10031000661165,10100616577316
10052000011007,10021000739433
10031000661397,10100617744071
10032000661397,10041000803999
10100616269559,10112000124776
10100610264135,10100610253823
10100616145130,10041000804658
10032000662155,10111000124842
10032000662254,10110022850071
10031020662486,10042000809376
10032000662528,10110022985984
10031000662528,10041000804765
10032000662551,10042000850891
10031000662585,10041000829234
10032000662585,10042000804880
10110026801609,10041000804880
10110013085172,10042010804880
10032000662916,10100614800801
10031000662940,10111000124917
10100613477932,10112010124917
10032000663120,10052000373241
10031000663112,10041000805051
10110017919152,10041000805101
10031000674044,10041000805127
10041000626499,10110014045100
10031000508861,10100613702552
10031000663724,10110007659329
10032010663906,10110005595152
10031000663989,10110005594841
10032000663989,10111000125021
10110021222983,10100614902250
10032000664193,10041000805754
10031000664193,10042000806117
10031000672436,10041000806281
10100617339617,10110019693466
10032000664417,10052000050245
10032000664532,10041000806521
10031000664847,10042010806877
10032000664847,10041000806893
10041000976712,10110006415152
